source_number,destination_number,timestamp,duration,cell_tower_id,call_type,call_status,Phone Number,Error,Country,Carrier,Line Type,Anomaly
91706093439,91100852361,2025-02-11 18:16:09,1734,TOWER-8680,inbound,failed,91706093439,Invalid number,,,,True
91431650287,91869192714,2025-02-12 22:21:21,542,TOWER-4475,inbound,failed,91431650287,Invalid number,,,,True
91734094973,91088262760,2025-02-20 03:57:25,554,TOWER-8962,inbound,missed,91734094973,Invalid number,,,,True
91869768137,91160394347,2025-02-08 16:06:35,1477,TOWER-9799,inbound,failed,91869768137,Invalid number,,,,True
91768278949,91151262274,2025-02-11 20:08:29,284,TOWER-2646,inbound,failed,91768278949,Invalid number,,,,True
91367415202,91922352744,2025-02-13 19:16:03,222,TOWER-3368,inbound,completed,91367415202,Invalid number,,,,True
91798315670,91912268086,2025-02-04 01:22:32,1782,TOWER-6743,outbound,busy,91798315670,Invalid number,,,,True
91845820336,91311282257,2025-02-24 12:39:25,768,TOWER-8745,outbound,failed,91845820336,Invalid number,,,,True
91676478817,91697647917,2025-02-20 07:27:38,1472,TOWER-8680,outbound,busy,91676478817,Invalid number,,,,True
91285560473,91846491188,2025-02-07 07:20:25,1591,TOWER-4475,outbound,busy,91285560473,Invalid number,,,,True
91285560473,91166448397,2025-02-04 14:58:29,1278,TOWER-2558,inbound,busy,91285560473,Invalid number,,,,True
91152956886,91008493749,2025-02-01 00:02:01,576,TOWER-2558,inbound,missed,91152956886,,India (Republic of),,special_services,True
91074779691,91950534019,2025-01-30 03:19:19,309,TOWER-2646,outbound,completed,91074779691,Invalid number,,,,True
91845820336,91711691478,2025-02-23 17:52:13,1515,TOWER-2878,inbound,missed,91845820336,Invalid number,,,,True
91845820336,91700660589,2025-02-01 22:35:29,332,TOWER-0343,inbound,completed,91845820336,Invalid number,,,,True
91485229393,91354102572,2025-02-04 15:05:19,1667,TOWER-6743,outbound,completed,91485229393,Invalid number,,,,True
91874870631,91755286330,2025-02-07 20:39:03,67,TOWER-8962,outbound,failed,91874870631,Invalid number,,,,True
91798315670,91362942518,2025-02-02 01:19:21,500,TOWER-8745,inbound,missed,91798315670,Invalid number,,,,True
91691578554,91515903215,2025-02-24 06:22:49,947,TOWER-7836,outbound,failed,91691578554,Invalid number,,,,True
91944766690,91700660589,2025-02-14 06:24:12,677,TOWER-7250,outbound,missed,91944766690,Invalid number,,,,True
